title,singer,lyrics
Dancing Cartoon,볼빨간사춘기,"Dancing all the night
미친 듯이 춤춰
오늘은 널 잊을 거야
Drink so much right?
Soda pop처럼 넘 달콤해서 취하지가 않아

잘생기기는 했지
키도 딱 적당하지
안 좋아할 수 없는 거지
날 쳐다보지 않지
속상한 맘 알지?
나 미친 듯이 춤출 거야

Oh I just want you tonight
and I just wanna fall in love with you with you
차가운 얼음 같애
난 뜨거운 아아 같애
오 니가 없는 lonely한 tonight

Stay up all night
미친 듯이 춤춰
오늘은 못 잊을 거야
Drink so much right?
Sweet candy처럼 달콤해서 취하지가 않아

날 쳐다보긴 했지
눈웃음 넘 예쁘지
안 좋아할 수 없는 거지
넌 다가오지 않지
속상한 맘 알지?
나 미친 듯이 춤출 거야

Oh I just want you tonight
and I just wanna fall in love with you with you
차가운 얼음 같애
난 뜨거운 아아 같애
오 니가 없는 lonely한 tonight

baby woo 너무 어지러워
woo 네게 기대버린 나
Feel so high
Feel so good
It's like dancing cartoon tonight

Dancing all the night
Drink so much right?
뜨거워진 것 같애
미쳐버린 것 같애
내일이 없는 완벽한 tonight

Oh I just fall in love right?
and I just wanna kiss baby with you with you
뜨거워진 것 같애
미쳐버린 것 같애
내일이 없는 완벽한 tonight"
처음부터 너와 나,볼빨간사춘기,"Baby you 
나의 사랑 그대 
널 보면 너 함께 있으면 
어둠은 사라져 시간은 멈춰서 
이 공간엔 너와 나 둘만 
남겨져 Love was always painful 
널 알기 전 사실 나 두렵던 
사랑이란 감정 날 울리던 함정 
그렇게만 생각했는데 
내 안에 빛이 되어줘 
나의 맘을 알아줘 
내 세상에 밝은 별이 되어줘 
후회하지 않을게 
너의 이유 되어 줄게 
처음부터 너와 나인 것처럼 
가슴이 멎은 것처럼 
아련해지는 걸 
내 하루는 이미 너 하나인 걸 
사랑한단 이유로 
상처 주진 않을게 
처음부터 너와 나인 것처럼 
Love you 
지금도 I was thinking about you 
잠들기 전 그저 널 생각해 
사랑이란 감정 스며들어 점점 
이렇게 네 생각나는데 
내 안에 빛이 되어줘 
나의 맘을 알아줘 
내 세상에 밝은 별이 되어줘 
후회하지 않을게 
너의 이유 되어 줄게 
처음부터 너와 나인 것처럼 
Love you 
나만 너를 모른 채 
살아온 것만 같아 
우리 마치 오래 전 
이미 시작된 사랑인 것만 같아 
가슴이 멎은 것처럼 
아련해지는 걸 
내 하루는 이미 너 하나인 걸 
사랑한단 이유로 
상처 주진 않을게 
처음부터 너와 나인 것처럼 
나만의 빛이 되어줘
내 세상에 밝은 별이 되어줘
후회하지 않을게
너의 이유 되어 줄게
처음부터 너와 나인 것처럼
Love you"
아틀란티스 소녀 (Atlantis Princess),볼빨간사춘기,"저 먼 바다 끝엔 뭐가 있을까
다른 무언가 세상과는 먼 얘기
구름 위로 올라가면 보일까
천사와 나팔 부는 아이들
 
숲 속 어디엔가 귀를 대보면
오직 내게만 작게 들려오는 목소리
꿈을 꾸는 듯이 날아가볼까
저기 높은 곳 아무도 없는 세계
 
그렇게도 많던 질문과
풀리지 못한 나의 수많은 얘기가
돌아보고 서면 언제부턴가
나도 몰래 잊고 있던 나만의 비밀
 
(이제 정말) 왜 이래 나 이제 커버린 걸까
(이제 정말) 뭔가 잃어버린 기억
(지금 내 맘) 이젠 나의 그 작은 소망과
꿈을 잃지 않기를 저 하늘 속에 속삭일래
 
까만 밤하늘에 밝게 빛나던
별들 가운데 나 태어난 곳 있을까
나는 지구인과 다른 곳에서
내려 온 거라 믿고 싶기도 했어
 
그렇게도 많던 질문과
풀리지 못한 나의 수많은 얘기가
돌아보고 서면 언제부턴가
나도 몰래 잊고 있던 나만의 비밀

(이제 정말) 왜 이래 나 이제 커버린 걸까
(이제 정말) 뭔가 잃어버린 기억
(지금 내 맘) 이젠 나의 그 작은 소망과
꿈을 잃지 않기를 저 하늘 속에 속삭일래

너무나도 좋은 향기와 바람이
나에게로 다가와
 
어느 샌가 나도 모르게
가만히 들려오는 작은 속삭임
귀를 기울이고 불러보세요
다시 찾게 될 거예요 잊혀진 기억
 
(생각해봐) 나 이제 더 이상 놓치진 않아
(소중했던) 나의 잃어버린 기억
(지금 내 맘) 이젠 나의 그 작은 소망과
꿈을 잃지 않기를 저 하늘 속에 속삭일래

왜 이래 나 이제 커버린 걸까
(이제 정말) 뭔가 잃어버린 기억
(지금 내 맘) 이젠 나의 그 작은 소망과
꿈을 잃지 않기를 저 하늘 속에 기도할래"
X Song,볼빨간사춘기,"가만히 눈을 감으면 무심히 음악은 시작돼
다시 그때 생각나
네가 참 좋아했었던 그 노래 눈치도 없이
나를 울려 버리고
 
참 행복했었던 그땔 난 미처 몰랐어 그땐~
 
내 곁에 남아줄래 날 붙잡던 
너의 마지막이 눈 가득 선명해
멋대로 터져버린 눈물 속에 너 
그리고 이렇게 멈춰버린 사랑
 
 
도저히 버리지 못한 네 향기 가득한 물건들
다시 너를 불러내
내가 참 힘들었을 때 내 옆에 그 자릴 지켜준
너를 울려 버리고
 
참 고마웠었던 그때 난 미처 몰랐어 그땐~
 
내 곁에 남아줄래 날 붙잡던 
너의 마지막이 눈 가득 선명해
멋대로 터져버린 눈물 속에 
너 그리고 이렇게 멈춰버린
 
사랑만 남아서 나를 힘들게 해 
바래진 기억 속 시간은 허무해
차마 지우지 못한 채 
남겨진 사진은 아직도 그때 그대로인데 우~~~
 
네 곁에 남지 못한 날 보내던 
너의 마지막이 눈 가득 선명해 
멋대로 떠나버린 차가웠던 나 
그리고 이렇게 멈춰버린 사랑"
프리지아,볼빨간사춘기,"프리지아 꽃은 아직 피지 않아도
그대의 향기는 아직 내게 남아요
햇살 밝은 날 그대와 다시 만나면
그땐 내게 그 꽃을 선물해주세요

오 프리지아 오 프리지아 오 프리지아 내게 줘요

내게 준다고 했잖아요. 기억하나요?
그 꽃은 그냥 예쁜 꽃이 아녜요
내겐 그 여름이 그대에겐 여운이
남을 소중한 노오란 꽃이에요

오 프리지아 오 프리지아 오 프리지아 내게 줘요
오 프리지아 오 프리지아 오 프리지아 내게 줘요

하아 하 하
하아 하 하
하아 하 하

그댄 내 맘속에 살아요
좋은 물과 햇살이 있어야만 살아요
내가 어둡고 캄캄한 마음이 들면
그댄 살지 못해요

오 프리지아 오 프리지아 오 프리지아 내게 줘요
오 프리지아 오 프리지아 오 프리지아 내게 줘요

하아 하 하
하아 하 하
하아 하 하

하아 하 하
하아 하 하
하아 하 하

햇살 밝은 날 그대와 다시 만나면
그땐 내게 그 꽃을 선물해주세요"
워커홀릭,볼빨간사춘기,"머릴 질끈 묶고 안경을 벗어던져
난 지금 화가 났음 짜증이 났음
답장을 해주고 싶다가도 쏘아대는 말투들이
전혀 사랑스럽지 않아

시원한 맥주를 한 캔 마시다 yeah
문득 스쳐 지나가는 어제의 기억
지금 생각해 보니까 내가 왜
때려치웠어야 했는데

모두 손을 들어 Beer Cheers 우
아쉽지 않은 청춘답게 Face it
웃음밖에 나오지 않는 모든 상황에
눈 떠보니 벌써 아침이 왔음

우우우우우우우우우우
우우우우우우우우우우

Everyday working 이러다가 죽겠네
But I love this
right? 이건 내게 맞지?
바라기만 했던 Up all night
머리 아픈 일들만 가득해
난 지금 과부하가 왔음

시원한 맥주를 한 캔 마시다 yeah
문득 스쳐 지나가는 어제의 기억
지금 생각해 보니까 내가 왜
때려치웠어야 했는데

모두 손을 들어 Beer Cheers 우
아쉽지 않은 청춘답게 Face it
웃음밖에 나오지 않는 모든 상황에
눈 떠보니 벌써 아침이 왔음

지겹도록 같은 일상 속에 오늘만 살아가고 싶어져
겁먹지 마 Just face what you are doing yeah
시간이 없음

모두 소릴 질러 Feel this yeah
두렵지 않은 청춘답게 Face it
웃음조차 나오지 않는 모든 상황에
눈 떠보니 벌써

모두 손을 들어 Beer Cheers 우
아쉽지 않은 청춘답게 Face it
웃음밖에 나오지 않는 모든 상황에
눈 떠보니 벌써 아침이 왔음

우우우우우우우우우우
우우우우우우우우우우
아침이 왔음"
You(=I),볼빨간사춘기,"바보야 오늘은 안된다고 말하지마
오늘만큼은 내게도 꼭 기회를 줘
사랑스럽게 웃는 것도 예쁘게 말하는 것도 많이 연습했어
보고 싶어도 참으라고 하지마
 
Baby 난 좀 억지 부리는 것도 맞아
오늘도 내 눈물 연기로 받아낸 너와의 데이트
보고 싶어도 매일 꾹 참고 있어도
나는 네가 안아주기만 하면 샤르르르르 녹아 Yeah
 
Baby You You You Yeah Yeah
You You You Yeah Yeah 
 
Baby 난 좀 욕심부리는 것도 맞아
오늘도 못되게 떼를 써 받아낸 너와의 데이트
사랑한다고 매일 꼭 표현 못해도
나는 네가 안아주기만 하면 샤르르르르 녹아 Yeah
 
Baby You You You Yeah Yeah
You You You Yeah Yeah
You You You Yeah Yeah
You You You Yeah
 
서투른 내 맘이 너에게 닿을까 봐
사실 손잡는 것도 많이 떨리는 난데
오늘도 배웠는걸 널 더 닮아가던걸
이젠 내가 널 닮아서 함께 웃고 있던걸 Yeah
 
You~~~~Woo Yeah
You You You Yeah Yeah
 
그대를 닮아서 마음이 더 큰 사람이 되면
그대를 내 품 안에 꼭 안아 줄래요
 
You You You Yeah Yeah
You You You Yeah Yeah"
Mermaid,볼빨간사춘기,"너무 어둡고 캄캄한 내 맘은 네가 알기엔 먼 곳만 같아서
자꾸 난 도망치려 할 때마다 네 그 눈빛이 자꾸만 날 찾아

기억 속에 짓궂게도 네 모습은 습관처럼 고개를 숙이며
어떤 말을 해야 할지 모른 채로 아주 잠시 내 모습을 들여다봐

네가 사라지면 난 없어져 버릴지도 몰라 아주 조용한 바닷속으로 사라질지도 몰라
나는 너를 너무 사랑했었다고 믿겠지만 네가 사라지면 어떤 말도 할 수 없겠지만 아주 조용히

기억 속에 짓궂게도 네 모습은 습관처럼 고개를 숙이며
어떤 말을 해야 할지 모른 채로 아주 잠시 내 모습을 들여다봐

네가 사라지면 난 없어져 버릴지도 몰라 아주 조용한 바닷속으로 사라질지도 몰라
나는 너를 너무 사랑했었다고 믿겠지만 네가 사라지면 어떤 말도 할 수 없겠지만
아주 조용히 아주 조용히 아주 조용히 아주 조용히 

겨울이 지나가고 봄이 다가올 때쯤 넌 물어보겠지 어디로 향하냐고
사실 나도 몰라 어디쯤 내가 있는지 그냥 네가 있는 그곳에 여전히 나 머물러
아주 조용히 아주 조용히 아주 조용히

네가 사라지면 난 없어져 버릴지도 몰라 아주 조용한 바닷속으로 사라질지도 몰라 
아주 조용히

날 떠나려 하지 마 좋은 노랠 들려줄게 그냥 네 옆에서 널 바라만 볼게
아주 잠시 내가 널 잊어버렸는지 몰라 내 곁에 네 모습이 흐릿해진 줄 모르고
you always be my mermaid"
#첫사랑,볼빨간사춘기,"어릴 때 넌 키도 작고 빼빼 말랐지 기억나
난 knock 그런 니가 괜히 
맘에 들어 두드려보지만 yeah
짓궂게 놀려주는 게 나름 나의 맘이었는데
Why- Don't you know– 
그런 채로 졸업식 (But these days)

너의 소식이 어디서 타고 오는 건지
훌쩍 커버린 너는 왜 땜에 멋진 건지

내 timeline에 나타나는 너의 시간이 
내 시간을 다 훔쳐가 yeah
 
Oh winter night when I meet you 나 너를 만나면
그 어릴 때 뭐 모를 때 사실 널 좋아했다고
말해줄 거야 괜히 널 보면 못되게 굴었었다고
말해줄 거야 너도 그 날로 돌아가 솔직해줄래

어릴 때 넌 숫기 없고 조용했었지 기억나
근데 어쩜 하는 말마다 왜 그렇게 예쁘게 하는데
이제는 놀릴 수 없이 커져버린 너의 어깨가
날 설레게 해 따뜻할 것 같아

Oh winter night when I meet you 나 너를 만나면
그 어릴 때 뭐 모를 때 사실 널 좋아했다고
말해줄 거야 괜히 널 보면 못되게 굴었었다고
말해줄 거야 너도 그 날로 돌아가 솔직해줄래

널 좋아했던 그때가 그리운 걸까 
아님 지금도 떨리는 걸까 yeah
너가 걸어오고 있어 몸이 얼어붙어 
아무 말도 못 하겠어

Oh winter night when I meet you 흰 눈이 내리면
난 아직도 널 보는 게 사실 두근거린다고
말해줄 거야 이제 널 보면 예쁘게 웃어준다고
말해줄 거야 너도 그 날로 돌아가 솔직해줄래"
품,볼빨간사춘기,"기분 좋은 날은 늘 그렇게 딱 맞아들어
하고 싶은 것도 먹고 싶은 것도 애매한 게 없지
널 만나러 가는 길도 온종일 설레서 난
보고 싶은 것도 느끼고 싶은 것도 애매한 게 없지

음음 난 좋아 너의 모든 게 말이야
아니 아니 나 좋아 그래 거기서 볼게 yeah

네가 온다 걸어온다

기분 좋은 바람이 후~ 하고 불어오면
내 마음도 후~ 네가 보고 싶어
네게로 달려갈래 
포근하고 좋은 너의 그 품으로 

너와 다툰 뒤엔 늘 이렇게 편지를 적어
사랑한단 말도 보고 싶단 말도 모두 담아 넣지
널 만나러 가는 길에 몇 번씩 곱씹어 나
하고 싶은 말도 널 생각하는 맘도 전부 다 전할게

음음 난 좋아 너의 모든 게 말이야
아니 아니 나 좋아 그래 너에게 갈게 yeah

기분 좋은 바람이 후~ 하고 불어오면
내 마음도 후~ 네가 보고 싶어
네게로 달려갈래 
포근하고 좋은 너의 그 품으로 

널 꼭 안고 있으면 
따뜻하고 참 좋은 것 같아
눈부신 햇살 사이로 
스르르 나 잠들 것 같아

기분 좋은 바람이
내 뺨을 스치고
널 보는 내 맘이
네 맘을 닮아 빛나죠

널 향한 내 맘이 후~ 하고 불어오면
네 마음도 후~ 내게 가까워져
두 팔을 벌려 갈게
포근하고 좋은 너의 그 품으로"
나들이 갈까,볼빨간사춘기,"어디야 너 지금 뭐하고 있는 거야

오늘 이 시간쯤엔 연락 올 줄 알았어



점심 먹고 나서 널 기다려봐도

여전히 여전히 여전히 똑같아



나들이 갈까 날씨가 그렇잖아

자꾸 듣고 싶어 네 목소리가 좋아

별다를 거 없지만 이대로의 나는 네가 그런 걸



어디야 너 지금 뭐하고 있는 거야

잠이 많은 날 오후 끈질기게 찾았어



한 컵 가득 떠서 다 마셔보아도

목구멍에 밥이 잘 안 넘어가



나들이 갈까 날씨가 그렇잖아

자꾸 듣고 싶어 네 목소리가 좋아

별다를 거 없지만 이대로의 나는 네가 그런 걸



나들이 갈까 날씨가 그렇잖아

자꾸 듣고 싶어 네 목소리가 좋아

별다를 거 없지만 이대로의 나는 네가 그런 걸"
25,볼빨간사춘기,"It's kinda lonely
lonely
사람들 틈에 껴 있는 거
It's gonna be boring
boring
기분을 맞춰주는 거
세상의 half and half half and half
뭘 해야 할지도 모르는
지금의 나 25 25 yeah 25

No thanks I'm gonna leave this show
지겹지 이쯤이면 내 모습도
We all know life not a show
예쁜 것만 봐도 모자라

Only 25 25
세상의 반만 알아가
남몰래 한 사랑도 이별도 그래 조금씩 배워가
좀 추하더라도 한편의 멜로 영화처럼
괜찮아 25 25
We all know life is not a show

25 25 yeah 25 25

It's kinda selfish
selfish
맘을 숨기고 싶은 건
And gonna stop this stop this
기분에 맞춰 사는 거
세상의 half and half half and half
뭘 해야 할지도 모르는
지금의 나 25 25 yeah 25

No thanks I'm gonna leave this show
지겹지 이쯤이면 내 모습도
We all know life not a show
예쁜 것만 봐도 모자라

Only 25 25
세상의 반만 알아가
남몰래 한 사랑도 이별도 그래 조금씩 배워가
좀 추하더라도 한편의 멜로 영화처럼
괜찮아 25 25
We all know life is not a show

사람들 이름도 앳된 내 추억도
시간이 지나면 다 잊혀질 거야
이 순간의 기억도 아마 내일의 큰 꿈도
yeah 25 나도 모르게 찬란히 빛나가

When I’m 26 29
세상의 반만 알아가
미웠던 그 기억도 못된 마음도
조금씩 배워가
좀 아프더라도 한편의 멜로 영화처럼
괜찮아 25 25
We all know life is not a show

25 25 yeah 25 yeah
25 25 yeah 25 yeah"
심술,볼빨간사춘기,"노란 머리 볼에 빨간 홍조
빼빼 묶은 머리
but a girl with bobbed hair
나 신발 꺾어 신고 돌아다녀
Cuz I'm lonely
내가 좋아하는 건
제일 잘하는 건
물어뜯기 꼬집기 깨물기
and 몰래 따라 걷기
with red sunglass
Hey Miss short skirt lady
손때 묻은 손수건은 좀 떼줄래
Hey 뭐야 긴 생머리 언니
헐 아이 컨택은
그만 부리고 그 손 떼
헝클어진 머리칼을
흩날리며 네게 건네
조금은 녹아
흘러내린 아이스크림
좀 따가운 시선 받으면
어때 네게 줄려고
진득해진 손바닥으로
달려온 나야
너 진짜 귀여워
진짜 잘생겼어
그러니까 여자들이
자꾸 들러붙어
이거 뭐예요 저거 뭐예요
Or you have a girl friend
Hey Miss short skirt lady
손때 묻은 손수건은
좀 떼줄래
Hey 뭐야 긴 생머리 언니
헐 아이 컨택은
그만 부리고 그 손 떼
U know what I’m saying
헝클어진 머리칼을
흩날리며 네게 건네
조금은 녹아
흘러내린 아이스크림
좀 따가운 시선 받으면
어때 네게 줄려고
진득해진 손바닥으로
달려 온 나야
진짜 얄미운 너 
나는 싫어 네가
볼 꼬집는 거
빨갛게 익은
내 맘 놀리는 것도
싫어 이렇게
심술 부리는 거야"
민들레,볼빨간사춘기,"바람을 타고 자유롭게 날고 싶었던
내 바람을 따라 멀리멀리 날아가

끝없이 방황하다 또 끝없이 오르내리다가
조용한 틈 사이에 아파하다 노랗게 피어나는

그대는 노란 꽃의 민들레다
내 맘에 머물다가 사라지는
오래도록 하늘을 바라보다가
이제는 이곳에 머물러줘

노란 꽃이 피던 날 네 목소릴 기억할게
작은 맘에 피어난 오랜 꿈을 기도할게

끝없이 방황하다 또 끝없이 오르내리다가
조용한 틈 사이에 아파하다 노랗게 피어나는

그대는 노란 꽃의 민들레다
내 맘에 머물다가 사라지는
오래도록 하늘을 바라보다가

그대는 노란 꽃의 민들레다
내 맘에 머물다가 사라지는
오래도록 하늘을 바라보다가

이제는 이곳에 머물러줘"
XX,볼빨간사춘기,"난 알아 너와 나의 시작이 어땠었는지
난 알아 우리의 첫 만남이 얼마나 소중했는지
시간이 지나가면서 우린 남들이 모르게
좋은 추억들을 쌓아갔던 거야

있지 알지는 모르겠지만 나 네 편지를 찾아
알고 있었겠지만 네게서 내 이야길 찾아
가끔씩 너의 모습이 눈에 띌 때면 네게
말을 걸고 싶어지는 날 넌 알고 있을까

난 이제 좋은 사람이 될 수 있을 것 같은데
떠나지 않을 자신이 정말 너무 있는데
그때 난 사랑이 필요한지도 몰랐었는데
넌 지금 X X X oh

우우우우 네가 없어
우우우 목소리도 없어
우우우 널 기다려봐도
없어 없어 X oh

있지 알지는 모르겠지만 나 네 편지를 찾아
알고 있었겠지만 네게서 내 이야길 찾아
가끔씩 너의 모습이 눈에 띌 때면 네게
말을 걸고 싶어지는 날 넌 알고 있을까

난 이제 좋은 사람이 될 수 있을 것 같은데
떠나지 않을 자신이 정말 너무 있는데
그때 난 사랑이 필요한지도 몰랐었는데
넌 지금 X X X oh

난 이제 좋은 사람이 될 수 있을 것 같은데
떠나지 않을 자신이 정말 너무 있는데
그때 난 사랑이 필요한지도 몰랐었는데
넌 지금 X X X oh

우우우우 네가 없어
우우우 목소리도 없어
우우우 널 기다려봐도
없어 없어 X oh"
빈칸을 채워주시오,볼빨간사춘기,"숨을 헙 하고 참게 돼 네가 다가올 때 말이야
심장이 훅 내려앉게 돼 눈이 마주칠 때 말이야
얼마간 나오지 않았던 내 사랑 노래가 
이제야 주인을 찾은 느낌이야 그래 네 노래야

심장이 고장 나 나 뭣도 할 수 없대
이건 문제야 내 가사도 이상하게 흘러가

알 수 없는 감정들이

네 맘이 필요해 도대체 뭘 어떡해야 해
어떤 말을 해야 할지 몰라 빈칸을 채워주시오
그래 네 맘을 표현해 so what what you really gonna say
어떤 말이 나올지 몰라 사랑을 채워주시오

yeah yeah yeah yeah
yeah yeah yeah yeah
yeah yeah yeah yeah
yeah yeah yeah yeah

그런 맘 없대 친구로서는 말이야
내 맘 다 안대 좋아하는 거 말이야
얼마간 나오지 않았던 내 사랑 노래가 
이제야 확신이 드는 느낌이야 이건 네 노래야

심장이 고장 나 나 뭣도 할 수 없대
이건 문제야 내 가사도 이상하게 흘러가
 
알 수 없는 감정들이 

네 맘이 필요해 도대체 뭘 어떡해야 해
어떤 말을 해야 할지 몰라 빈칸을 채워주시오
그래 네 맘을 표현해 so what what you really gonna say
어떤 말이 나올지 몰라 사랑을 채워주시오

가장 어울리는 정답을 찾아 너와 내 빈칸을 채우고 싶어
그래 나 가장 설레는 말을 찾은 거 같아 

네 맘이 필요해 도대체 뭘 어떡해야 해
어떤 말을 해야 할지 몰라 빈칸을 채워주시오
그래 네 맘을 표현해 so what what you really gonna say
어떤 말이 나올지 몰라 사랑을 채워주시오

yeah yeah yeah yeah
yeah yeah yeah yeah
yeah yeah yeah yeah
yeah yeah yeah yeah"
싸운날,볼빨간사춘기,"햇빛이 쨍쨍한 맑은 날 또 싸워
이젠 더는 참지 못해 지겨워
결국 네 손을 뿌리쳐 돌아선 나
혹시나 하는 마음에 천천히 걸어

조금씩 주변을 서성거려 but finally
눈치 없이 벌써 집으로 돌아 간 너
너와 같이 맞췄던 내 폰을 들어
네게 전화를 걸어

이젠 너랑은 진짜 끝이야
너도 다른 남자들이랑 똑같아
못된 말만 골라 네게 전송해
사실은 나 지금 너네 집 앞이야

2hours later 넌 전화를 받지 않아
3hours later 나를 붙잡아 줬으면 해
결국 5minutes later 눈물 뚝뚝 흘리며 
네게 전화를 걸어

We fight and scream break up and leave
늦은 밤 날 위해 꽃을 사다 온
로맨틱한 너도 한여름 밤에 설렘도
처음으로 돌릴 순 없어

자존심 버리고 벨을 눌러 but finally
눈치 없이 벌써 단잠에 빠져든 너
너와 같이 맞췄던 목걸이를 뜯어
잠든 네 얼굴에 던져

이젠 너랑은 진짜 끝이야
너도 다른 남자들이랑 똑같아
못된 말만 골라 네게 전송해
사실은 나 지금 너네 집 앞이야

2hours later 넌 전화를 받지 않아
3hours later 나를 붙잡아 줬으면 해
결국 5minutes later 눈물 뚝뚝 흘리며 
네게 전화를 걸어

We fight and scream break up and leave
늦은 밤 날 위해 꽃을 사다 온
로맨틱한 너도 한여름 밤에 설렘도
처음으로 돌릴 순 없어

되돌릴 순 없어
2 days later 
3 days later
결국 5 days later
눈물 뚝뚝 흘리며
다시 돌아와 줬으면 해

We fight and scream break up and leave
늦은 밤 날 위해 꽃을 사다 온
로맨틱한 너도 한여름 밤에 설렘도
처음으로 돌리고 싶어"
Love Letter,볼빨간사춘기,"눈 감고 셋을 세면 내게만 나타나 줄까
미소가 아른거리네
구름을 띄워서 널 생각하다
종이에 번지는 핑크 빛 Story Baby
따뜻해 너란 아이
넌 나의 햇살 I’ll do anything
Be ight 요즘 제일 좋아하는 말
다시 Be ight 자꾸만 더 읽고 싶어 One more
귀여운 글씨가 내 맘에 달라 붙어
Jelly 같은 걸 Yeah
Feel like I Feel like I’m surfing your love
Feel like I’m reaching the moon
내 맘 예쁘게 접어서 너에게 보낼게
설렘을 담아 Yeah
답장을 기다리는 시간도 아깝지 않아
온종일 두근거리네
특별해 너란 아이
날 꿈꾸게 해 I’ll do anything
Be ight 요즘 제일 좋아하는 말
다시 Be ight 자꾸만 더 읽고 싶어 One more
귀여운 글씨가 내 맘에 달라 붙어
Jelly 같은 걸 Yeah
Feel like I Feel like I’m surfing your love
Feel like I’m reaching the moon
내 맘 예쁘게 접어서 너에게 보낼게
설렘을 담아
빈 칸을 띄워 어서 맘을 고백해
오늘따라 보고 싶다고
도레미파솔 어떤 음이 좋을까
인사를 건넬 때
널 처음 마주할 때 울컥할 지 몰라
Be ight 슬픈 맘에 별이 뜨는 말
다시 Be ight 너 땜에 난 웃는 거야 And more
지치고 힘들 때 내 곁을 지켜주는
천사 같은 너 Yeah
Feel like I Feel like I’m surfing your love
Feel like I’m reaching the moon
내 맘 예쁘게 접어서 너에게 보낼게
사랑을 담아 Yeah"
가리워진 길,볼빨간사춘기,"보일듯 말듯 가물거리는 
안개속에 싸인 길
잡힐 듯 말 듯 멀어져 가는 
무지개와 같은 길
그 어디에서 날 기다리는지
둘러 보아도 찾을 수 없네

그대여 힘이 돼주오
나에게 주어진 길 
찾을 수 있도록
그대여 길을 터주오 
가리워진 나의 길

이리로 가나 저리로 갈까 
아득하기만 한데
이끌려 가듯 떠나는 
이는 제 갈길을 찾았나
손을 흔들며 떠나 보낸 뒤
외로움만이 나를 감쌀 때

그대여 힘이 돼주오
나에게 주어진 길 찾을 수 있도록
그대여 길을 터주오 가리워진 나의 길"
빨간 립스틱,볼빨간사춘기,"빨간 립스틱을 발라요 나 라라라
꼴 뵈기 싫은 건 다 가져다 버려요
제정신인 듯 아닌 듯 다 살고 있어요
그럴 땐 내 핸드백에 꺼내요
Red lipstick

똑똑한 척 아닌 척 다 뽐내버려요
마음이 예쁘면 다지 그렇게 따져요
아 까만 sunglasses 꼭 들고 다녀요
빛나는 척하는 것들도 가려 주니까요

gold crystal diamond yeah
반짝이는 그대의 것
icy하게 chic하게 칠해줘
Red lipstick

사람들 다 쳐다봐 너 뭐가 문제야?
이건 내 문제야 정답은 내게 있어
내 립스틱이 불편하면 그만 쳐다봐
누구보다 시크하게 도도하게
빨간 립스틱

빨간 립스틱을 발라요 나 라라라
솔직하게 말할게 다 가져다 버려요
제정신인 듯 아닌 듯 떠들어대네요
그럴 땐 내 핸드백에 꺼내요
Red lipstick

슬픈 것 아픈 것 다 쏟아내버려요
눈동자에 떨어지는 건 crystal인가요?
아 까만 sunglasses 꼭 들고 다녀요
완벽한 넌 눈이 부셔 좀 가려드릴게요

gold crystal diamond yeah
반짝이는 그대의 것
icy하게 chic하게 칠해줘
Red lipstick

사람들 다 쳐다봐 너 뭐가 문제야?
이건 내 문제야 정답은 내게 있어
내 립스틱이 불편하면 그만 쳐다봐
누구보다 시크하게 도도하게
빨간 립스틱

yeah woo 눈부셔
Girls like me
Everyone likes me
woo 난 더 걸어갈래
빛나는 내 길 yeah

사람들 다 쳐다봐 나 뭐가 문제야?
이건 내 문제야 정답을 알고 있어
내 립스틱이 불편하면 그만 노려봐
누구보다 시크하게 도도하게
빨간 립스틱

음음음 yeah 음음 yeah 음음음 yeah
음음음 yeah 음음 yeah 음음음 yeah"
Seattle Alone,볼빨간사춘기,"그때 꿈만 같았던 그 도시에서 나

어쩌면 난 널 잊어버려야 할지도 몰라

널 두고 떠나온 지금에 그 도시에서 나

자꾸만 찾고 있어 you



네 목소릴 듣고 싶어 나도 그렇다 말하고 싶어

We were dancing through the night

We were walking through the night

아무도 없던 그 거리에서 노랠 부르고

빛나던 네가 그 옆엔 내가

두 손을 잡고 이 거리를 다시 돌아보면

I'm in a city alone I'm in a city alone I'm in a city alone I'm in a city alone



Take me back to Seattle 그때 두렵지 않았다면

그 어떤 말이라도 내게 해 준다면 wanna hear you



네 목소릴 듣고 싶어 나도 그렇다 말하고 싶어

We were dancing through the night

We were walking through the night

아무도 없던 그 거리에서 노랠 부르고

빛나던 네가 그 옆엔 내가

두 손을 잡고 이 거리를 다시 돌아보면

I'm in a city alone I'm in a city alone I'm in a city alone I'm in a city alone



네가 떠난 그 도시에 여전히 나 Alone alone alone alone

Back in through the night walking through the night

돌아가고 싶어 널 찾고 싶어 I'm in a city alone



We were dancing through the night

We were walking through the night

아무도 없던 그 거리에서 노랠 부르고

빛나던 네가 그 옆엔 내가

두 손을 잡고 이 거리를 다시 돌아보면

I'm in a city alone I'm in a city alone I'm in a city alone I'm in a city alone"
