title,singer,lyrics
또 하나의 사랑 (House Mix),백지영,"이러다 끝낼꺼 같아
내곁에 친구를 먼저
이제서야 나의 사랑을
혹시 찾은거라면

이러다가 말겠지 끝나겠지 미련없이
오래가진 않겠지 그렇게만 생각해왔어

깊어지진 않겠지 스쳐가는 바람처럼
잊어낼 추억도 없으니

우린 어차피 서로 감춰야하는
이미 다른 사람에게 돌아가야 하니까

이래선 안된다는 걸
이래 봐야 소용없단 걸
돌이킬 수 없다는 것도 
하지만 난 이럴수 밖에
자꾸만 멀어져가는
자꾸만 힘들어가는
지쳐가는 나의 사랑을
지켜내기 위해서

이러다 어디까지 가야 할지 몰랐지만
사랑이 어두우면 우린 서로 위로해왔어

어느날 부터인지
나도 모를 내 마음은
왜그렇게 아파진거야

우리 어차피 서로 감춰야하는
이미 다른 사람에게 돌아가야 하니까

이래선 안된다는 걸
이래 봐야 소용없단 걸
돌이킬 수 없다는 것도 
하지만 난 이럴수 밖에
자꾸만 멀어져가는
자꾸만 힘들어가는
지쳐가는 나의 사랑을
지켜내기 위해서

한번도 보이지 않던 눈물까지 네게 보였고
보고 싶단 생각마져도 그녀보다 니가 더 한걸

이러다 끝낼꺼같아
내곁에 친구를 먼저
이제서야 나의 사랑을
혹시 찾은 거라면"
선택,백지영,"너를 포기하라고 말하는

그를 넌 믿고 있는것 같아

난 그를 알아 쉽게 널 버릴거야

그걸 정말 모르니 

내가 널 사랑하는 것 보다

그의 곁에서 넌 행복 했니

말도 안되는 일들이 벌어졌어 잘못 했던일이야

너 만을 사랑해

이렇게 너를 보낼 수 없어

제발 다시 한번 더 생각 해봐 부탁이야

흔들리지마 이젠 더이상 나의 사랑을 시험하지마

누구에게도 널 빼앗길수 없어 널 다시 찾을 거야..

아~~~~아~~~아~~~~아~~~~~~~~

너만을 사랑해 이렇게 너를 보낼수 없어

제발 다시 한번더 생각 해봐 부탁이야

흔들리지마 이젠 더 이상 

나의 사랑을 시험하지마

누구에게도 널 빼앗길수 없어 널 다시 찾을 거야

흔들리지마 이젠 더이상 

나의 사랑을 시험하지마

누구에게도 널 빼앗길수 없어 널 다시 찾을거야

라라라라라라라라라라라라라라라~~

우후~~~"
같은 마음,백지영,"헤어져도 그대여 날 생각해줘요..
멀리서도 그대여 날 생각해줘요..

가슴은 다 헤져서 성한 곳 하나 없고
두 눈은 또 멀어서 떠나는 그대 보지 못하네요

사랑해요 헤어지지 말아요
떠나는 그대의 모습을 나는 볼 수 없어요..

사랑해요 내 말 듣고 있나요..
오..날.. 떠나지 말아요

두 발은 그댈 찾아 매일 헤메이는데..
두손은 그댈 위해 쉼이 없도록 기도하고 있어요

사랑해요 헤어지지 말아요
떠나는 그대의 모습을 나는 볼수 없어요..

사랑해요 내 말 듣고 있나요..
오..날.. 떠나지 말아요..

같은 마음으로 간직해줘요
내가 바라는 건 하나..
꼭 돌아와줘요..

그리워요.. 오늘도 기다려요
우리가 다시 만난다면 그&#46472; 헤어지지마.

먼곳에서 나를 보고 있나요..
오..날..잊으면 안돼요¡&brvbar;"
기다리는 여심,백지영,"Please, Don't leave me. 
Cause I Still loving you. 
One More Time. 
Give me the Chance. 
I love you. 
If you leave me. 
I'll be sad too long long time.
(제발 내곁을 떠나가지 말아줘. 
왜냐하면... 아직도 내가 널 사랑하니까. 
만약 네가 날 떠난다면 
난 아주 오랜 시간 슬프겠지)

내마음 외로울 때 눈을 감아요.
자꾸만 떠오르는 그대 생각에...
가슴에 느껴지는 사랑의 숨결 
멀리서 아득하게 전해오네요. 

사랑이 끝났을 때...
남겨진 이야기는... 
시들은 꽃잎처럼 
흐르는 세월을 아쉬워 하겠지. 

내 마음 서러울 때 하늘을 봐요. 
흐르는 구름 위에 마음 띄우며 
내 곁에 와 달라고 기원하면서 
오늘도 기다리는 여인입니다. 

If You Know Say You Love to Me, I Know.
Never Say ""good-bye"". 
I'll be There for You~~~ Never Say Good-Bye
(만약 네가 나에게 사랑한다고 말한걸 네가 알고 있다면..
나도 알고 있어.
결코 안녕이라고 말하지마. 
너를 위해 그곳에 있을께)"
리트머스,백지영,"그댈만나서 흘렸던 눈물은
투명했었지 그대를 담아두려고
언제부터간 장미빛 눈물이
아마 사랑이 시작됐었나봐
아카시아 향기만큼 자욱한 그대와의 행복했던 꿈
내린비를 가려주던 라일락
가슴가득 퍼져가던 입맞춤

아무도 모르게 그대를 사랑했었어
아무것도 두렵지가 않았어
사랑해 그말은 너무나 모자랐었어
함께해도 모자랐던 보고픔 그만큼

어느날인가 노을빛 눈물이
그땐몰랐지 어긋난 시선이란걸
눈물속에도 가시가 있단걸 알고나서야 이별을 느꼈지
발길마다 밟혀오던 추억에 끝내 쓰러지고 말았지
백합향기가득하던 내방에 그대있는 세상과의 작별을

함께한 인연이 세상에 없었을 뿐야
우리사랑 끝나지는 않았어
언젠가 눈물이 다시또 투명해지길
기다릴게 완전한 사랑으로 만나길.........

함께한 인연이 세상에 없었을뿐야
우리사랑 끝나지는 않았어
언젠간 눈물이 다시또 투명해지길
기다릴게 완전한 사랑으로 

never crying never bye~~~~~"
선택 (Latin Remix),백지영,"이렇게 끝내야만 하나 깊어진 나의 사랑을 

그대의 숨결로만 잘하는 내 사랑인데 

이렇게 돌아서면 다시는 볼수 없는데 

어떻게 해야하는지도 모른체 자꾸 눈물만... 


가지말라고 가지말라고 한마디 말이라도 해야할텐데 

함께 했었던 시간속에서 어떤걸 제일 먼저 잊어야할지 

모르는데~~ 



*이젠 어떻게 살아야하나 온몸 가득 남겨진 사랑을 

이젠 다가올 사랑은 없어 그대 남긴 상처때문에 



이렇게 끝낼수는 없어 그대를 보낼순 없어 

그대를 잊어야할 이유라도 만들어줘 

멈쳐버린 시간속에 쌓여가는 그리움 

그대가 없는 나의 모습 그대가 더 절알텐데.. 


잠깐일 거야 돌아올 꺼야 

그대도 나아니면 안됄꺼라고 

알게될꺼야 우리사랑이 그렇게 쉽게 끝낼수 없다는걸 

그렇게날 위로햇지만 



*이미 그대는 저만큼 멀리 날 등친체 

떠나고있짜나 이젠 목마름 보고픔으로 기다릴께 다시 그래를"
Dash (Stage Remix),백지영,"-------반주중------- 

벌써 며칠째야 애를태우는게 

날 사랑한단 한마디 말조차 하지못한체 

용기가 없는넌 다가오지 못하고 

.언제까지나 그렇게 멀리서 바라볼꺼야 

이제 내가 너보다 먼저 다가갈꺼야 

널 사랑한단 그 말을 내가 먼저 하고말꺼야 

서로가 사랑인걸 알고있는데 

왜 이러고만 있어야 하는지도 정말 답답해 

이런얘기 내가 먼저 한다면 

언제나 남자들은 부담스러워 하지 

너역시 그렇다면 어쩔수 없어 

넌 사랑받을 자격도 없는거니까 

--------간주중------- 

이제 와서 이런얘기 하기가

조금은 껄끄럽고 어색하긴 하지만 

사랑은 그리 쉽게 얻을수 없어 

언제까지나 이럴순 없자나 

누가 먼저란건 그리 중요하지 않아 

짫은 생각 사랑한다는 맘으로 산다면 

너를 사랑 하는 내가 달라진건 

왜롭던 나의 시간을 채워준 너의 생각들 

불처럼 타오르는 열정은 아니지만 

깨지지 않는 사랑의 믿음이 생겨날꺼야 

이젠 내가 너보다 먼저 다가갈꺼야 

널 사랑한단 그말을 내가 먼저 하고말꺼야 

서로가 사랑인걸 알고있는데 

왜 이러고만 있어야 하는지도 정말답답해 

이런얘기 내가 먼저 한다면 

언제나 남자들은 부담스러워 하지 

너역시 그렇다면 어쩔수없어 

넌 사랑받을 자격도 없는 거니까 

넌 사랑받을 자격도 없는 거니까........"
비라도 내렸으면 좋겠어,백지영,"울지마 바보같아 
이렇게 햇살이 너무 밝잖아
남자가 그런거야 
아무리 타일러봐도 눈물이 또 흘러

아무렇지 않은 척해봐도 난 눈물뿐인 바보
날 떠난 게 아니라고 믿어 
tell me it's not over
매일매일 보고 싶어 하루가 일년 같어 
니가 없음 도미노처럼 무너져

정말 비라도 내렸으면 좋겠어
내 눈물이 다 지워지게
차라리 캄캄한 밤이라면 좋겠어
망가진 화장 가려지게 

cause I cry 
cause I cry  c cause I cry 
cause I cry 
제발 저 햇살을 가려줘

드라마 영화는 다 
이별장면에선 비가 오잖아
근데 난 이게 뭐야 
모두가 보는 앞에서 우는 내가 싫어

내가 서 있는 오후거리의 한적함
이별을 맞이한 두 사람
텅텅 비어버린 내 맘속에 씁쓸한 허전함을
느끼며 걸어갔지 
하염없이 흘러내리는 눈물만이 날 위로해 
get stop 차라리 비라도 내렸으면 좋겠어

정말 비라도 내렸으면 좋겠어
내 눈물이 다 지워지게
차라리 캄캄한 밤이라면 좋겠어
망가진 화장 가려지게 

cause I cry 
cause I cry  c cause I cry  
cause I cry 
제발 저 햇살을 가려줘

Once I were a fool
사랑의 나 so cool
try and try 노력하지만
I'll never love again
너땜에 어떡해
cry and cry 울고 있잖아
니가 더 미워 
대낮에 불러 이별을 선고하는 너

정말 비라도 내렸으면 좋겠어
내 눈물이 다 지워지게
차라리 캄캄한 밤이라면 좋겠어
망가진 화장 가려지게 

cause I cry 
cause I cry  c cause I cry 
cause I cry 
제발 저 햇살을 가려줘"
Last Scene,백지영,"함께 했던 지난 시간이 나의 맘을 잡아 날 붙잡아 
나 너에게 차마 쓰디쓴 이별의 잔 안겨주긴 싫었어 
하지만 어쩔 수가 없었어 뒤돌아서면 나 후회할지도 몰라 
여지껏 내게 가르쳐 줬던 너의 사랑 땅을 차며 
널 다시 나 찾아 갈지도 몰라 지금은 내 맘이 허락치 않아

그렇게 미안해 하지는 마 언젠간 이런 날 올 줄 알았어 
이미 예정된 헤어짐일 뿐야 마지막 니 말이 궁금할 뿐야 

부탁할게 마지막은 제발 담담히 돌아서 그냥 가줘 

어떤 변명도 슬픈 표정도 제발 나를 위해 보이지마 

많이 고민했을 너란 걸 잘 알고 있어 이별의 이유를 찾아야 했으니 

나의 사랑 아는 너기에 쉽지는 않았을거야 

혹시 슬픈 눈물이라도 흘려 버리면 차마 날 떠나가지도 못할가봐 

이미 떠나 버린 사랑을 힘겹게 지켜온 너를 이젠 보낼께 

그때 싫진 않았어 난 널 떠났어 

아니 버렸다는 표현이 더 맞을 지 몰라 

행복했던 지난 추억 니가 다 가져가 

더 이상은 나에게는 무의미한거야 

네게 상처주기 싫어 그저 무의미한 시간들을 함께 보내왔던 것 뿐 

니가 나에게 준 그 사랑마저 미안해 더는 필요치 않아

원한다면 편하다면 눈물 아니라 미소로 보내줄게 

정말 괜찮아 걱정 하지마 미련 같은 걸로 울진 않아 

내가 먼저 떠나 주기를 바랬었다면 모른 척 그냥 돌아서 가버려 

아직 남은 사랑 있기에 미소도 어렵진 않아 

다만 우리 처음 만나서 함께 한 추억 하얗게 지워지진 않을테니 

이별만이라도 차갑게 추억이 될 수 없도록 해주길 바래"
나일 수 밖에,백지영,"왜 나일 순 없는 것인지 넌 누구도 안된다 했어

네 오래된 그녀를 위해 내가 떠나기만을 바라는 너

더 많을것 바라기 전에 나 서둘러 돌아서야 해

늘 위안이 될 수 있도록 기억속에 묻은 채 예전처럼 살아갈테니 

알고 있잖아 이별이 더 쉬운걸 괜한 자존심에 너의 곁에 머물기 보다

조바심에 바라던 헛된 사랑을 뒤로 내내 마음속에 자리할 수 있다면

이젠 미워하는 마음조차 변명일거야 

소리내어 얘기할 수 있는 슬픈 바램만 

나의 슬픔마저 가릴만큼 냉정한 네게

아픔일 수도 없는 이별이 싫어 (떠날 수 있어)

다신 너를 위한 눈물 조차 없을테니까

고개 저어버린 기억속에 남은 미련뿐 지난 헤어짐에 익숙해져

그리워지면 너의 행복까지도 바랄 수 있는 나 일 수 밖에"
그여자,백지영,"한 여자가 그대를 사랑합니다 그 여자는 열심히 사랑합니다
매일 그림자처럼 그대를 따라다니며 그 여자는 웃으며 울고 있어요

얼마나 얼마나 더 너를 이렇게 바라만 보며 혼자
이 바람 같은 사랑 이 거지같은 사랑 계속해야 니가 나를 사랑 하겠니

조금만 가까이 와 조금만 한발 다가가면 두 발 도망가는
널 사랑하는 난 지금도 옆에 있어 그 여잔 웁니다

그 여자는 성격이 소심합니다 그래서 웃는 법을 배웠답니다
친한 친구에게도 못하는 얘기가 많은 그 여자의 마음은 눈물투성이

그래서 그 여자는 그댈 널 사랑 했대요 똑같아서
또 하나같은 바보 또 하나같은 바보 한번 나를 안아주고 가면 안되요

난 사랑 받고 싶어 그대여 매일 속으로만 가슴 속으로만 소리를 지르며
그 여자는 오늘도 그 옆에 있데요

그 여자가 나라는 걸 아나요 알면서도 이러는 건 아니죠
모를 거야 그댄 바보니까

얼마나 얼마나 더 너를 이렇게 바라만 보며 혼자
이 바보 같은 사랑 이 거지같은 사랑 계속해야 니가 나를 사랑 하겠니

조금만 가까이 와 조금만 한발 다가가면 두 발 도망가는
널 사랑하는 난 지금도 옆에 있어 그 여잔 웁니다"
Tomorrow (SBS 도전성공시대 내일은 모델퀸 Main Title Song),백지영,"언제나 세상이란 동화처럼 아름답지는 않아
또 가끔은 지친 날 모른척 할지도 몰라

그래도 희망이란 친구 하나 내 가슴안에 웃고 있잖아
눈물이 흐를때는 내게로 다가와 안아주듯

내 걸음은 매일 변해가는 시간보다 느릴 지 몰라 
그래도 멈출 수 없어
나 가끔은 모두 포기하고 싶었나봐 
그래 세상은 그렇게 만만치 않아

아직은 어두운 새벽 신문을 돌리는 아이 
그 아이는 어떤 꿈을 쫓는 걸까 나보다 커다란 걸까

하루에 한 걸음씩 내일을 향해 발을 옮기면 
늘 내앞을 막았던 세상도 맘을 열거야

모두 다 안될거란 책임 없는 그 거짓말에 넘어진대도
그냥 좀 쉬면 되 몇 걸음 늦을 뿐 끝은 아냐

자상했던 그 선생님 영화속 멋진 배우도 
어릴 적 꿈을 모두 잃은걸까 나 역시 할 수 있을까

하루에 한 걸음씩 내일을 향해 발을 옮기면 
늘 내앞을 막았던 세상도 맘을 열거야

모두 다 안될거란 책임 없는 그 거짓말에 넘어진대도
그냥 좀 쉬면 되 몇 걸음 늦을 뿐 끝난 건 아니잖아

언제나 세상이란 동화처럼 아름답진 않아
또 가끔은 지친 날 모른척 할지도 몰라

그래도 희망이란 친구 하나 내 가슴안에 웃고 있잖아
눈물이 흐를때는 내게로 다가와 안아주듯"
